Year,League,Statistic,Player_Name,Team,Value
1962,AL,ERA,Hank Aguirre,Detroit,2.21
1962,AL,Games,Dick Radatz,Boston,62.0
1962,AL,Saves,Dick Radatz,Boston,24.0
1962,AL,Shutouts,Camilo Pascual,Minnesota,5.0
1962,AL,Shutouts,Dick Donovan,Cleveland,5.0
1962,AL,Shutouts,Jim Kaat,Minnesota,5.0
1962,AL,Strikeouts,Camilo Pascual,Minnesota,206.0
1962,AL,Winning Percentage,Ray Herbert,Chicago,0.69
1962,AL,Wins,Ralph Terry,New York,23.0
1963,AL,Complete Games,Camilo Pascual,Minnesota,18.0
1963,AL,Complete Games,Ralph Terry,New York,18.0
1963,AL,ERA,Gary Peters,Chicago,2.33
1963,AL,Games,Stu Miller,Baltimore,71.0
1963,AL,Saves,Stu Miller,Baltimore,27.0
1963,AL,Shutouts,Ray Herbert,Chicago,7.0
1963,AL,Strikeouts,Camilo Pascual,Minnesota,202.0
1963,AL,Winning Percentage,Whitey Ford,New York,0.774
1963,AL,Wins,Whitey Ford,New York,24.0
1964,AL,Complete Games,Dean Chance,Los Angeles,19.0
1964,AL,ERA,Dean Chance,Los Angeles,1.65
1964,AL,Games,John Wyatt,Kansas City,81.0
1964,AL,Saves,Dick Radatz,Boston,29.0
1964,AL,Shutouts,Dean Chance,Los Angeles,11.0
1964,AL,Strikeouts,Al Downing,New York,217.0
1964,AL,Winning Percentage,Wally Bunker,Baltimore,0.792
1964,AL,Wins,Dean Chance,Los Angeles,20.0
1964,AL,Wins,Gary Peters,Chicago,20.0
1965,AL,Complete Games,Mel Stottlemyre,New York,18.0
1965,AL,ERA,Sam McDowell,Cleveland,2.18
1965,AL,Games,Eddie Fisher,Chicago,82.0
1965,AL,Saves,Ron Kline,Washington,29.0
1965,AL,Shutouts,Mudcat Grant,Minnesota,6.0
1965,AL,Strikeouts,Sam McDowell,Cleveland,325.0
1965,AL,Winning Percentage,Mudcat Grant,Minnesota,0.75
1965,AL,Wins,Mudcat Grant,Minnesota,21.0
1966,AL,Complete Games,Jim Kaat,Minnesota,19.0
1966,AL,ERA,Gary Peters,Chicago,1.98
1966,AL,Games,Eddie Fisher,Baltimore,67.0
1966,AL,Games,Eddie Fisher,Chicago,67.0
1966,AL,Saves,Jack Aker,Kansas City,32.0
1966,AL,Shutouts,Luis Tiant,Cleveland,5.0
1966,AL,Shutouts,Sam McDowell,Cleveland,5.0
1966,AL,Shutouts,Tommy John,Chicago,5.0
1966,AL,Strikeouts,Sam McDowell,Cleveland,225.0
1966,AL,Winning Percentage,Sonny Siebert,Cleveland,0.667
1966,AL,Wins,Jim Kaat,Minnesota,25.0
1967,AL,Complete Games,Dean Chance,Minnesota,18.0
1967,AL,ERA,Joe Horlen,Chicago,2.06
1967,AL,Games,Bob Locker,Chicago,77.0
1967,AL,Saves,Minnie Rojas,California,27.0
1967,AL,Shutouts,Jim McGlothin,California,6.0
1967,AL,Shutouts,Joe Horlen,Chicago,6.0
1967,AL,Shutouts,Mickey Lolich,Detroit,6.0
1967,AL,Shutouts,Steve Hargan,Cleveland,6.0
1967,AL,Shutouts,Tommy John,Chicago,6.0
1967,AL,Strikeouts,Jim Lonborg,Boston,246.0
1967,AL,Winning Percentage,Joe Horlen,Chicago,0.731
1967,AL,Wins,Earl Wilson,Detroit,22.0
1967,AL,Wins,Jim Lonborg,Boston,22.0
1968,AL,Complete Games,Denny McLain,Detroit,28.0
1968,AL,ERA,Luis Tiant,Cleveland,1.6
1968,AL,Games,Wilbur Wood,Chicago,88.0
1968,AL,Saves,Al Worthington,Minnesota,18.0
1968,AL,Shutouts,Luis Tiant,Cleveland,9.0
1968,AL,Strikeouts,Sam McDowell,Cleveland,283.0
1968,AL,Winning Percentage,Denny McLain,Detroit,0.838
1968,AL,Wins,Denny McLain,Detroit,31.0
1969,AL,Complete Games,Mel Stottlemyre,New York,24.0
1969,AL,ERA,Dick Bosman,Washington,2.19
1969,AL,Games,Wilbur Wood,Chicago,76.0
1969,AL,Saves,Ron Perranoski,Minnesota,31.0
1969,AL,Shutouts,Denny McLain,Detroit,9.0
1969,AL,Strikeouts,Sam McDowell,Cleveland,279.0
1969,AL,Winning Percentage,Jim Palmer,Baltimore,0.8
1969,AL,Wins,Denny McLain,Detroit,24.0
1970,AL,Complete Games,Mike Cuellar,Baltimore,21.0
1970,AL,ERA,Diego Segui,Oakland,2.56
1970,AL,Games,Wilbur Wood,Chicago,77.0
1970,AL,Saves,Ron Perranoski,Minnesota,34.0
1970,AL,Shutouts,Chuck Dobson,Oakland,5.0
1970,AL,Shutouts,Jim Palmer,Baltimore,5.0
1970,AL,Strikeouts,Sam McDowell,Cleveland,304.0
1970,AL,Winning Percentage,Mike Cuellar,Baltimore,0.75
1970,AL,Wins,Dave McNally,Baltimore,24.0
1970,AL,Wins,Jim Perry,Minnesota,24.0
1970,AL,Wins,Mike Cuellar,Baltimore,24.0
1971,AL,Complete Games,Mickey Lolich,Detroit,29.0
1971,AL,ERA,Vida Blue,Oakland,1.82
1971,AL,Games,Ken Sanders,Milwaukee,83.0
1971,AL,Saves,Ken Sanders,Milwaukee,31.0
1971,AL,Shutouts,Vida Blue,Oakland,8.0
1971,AL,Strikeouts,Mickey Lolich,Detroit,308.0
1971,AL,Winning Percentage,Dave McNally,Baltimore,0.808
1971,AL,Wins,Mickey Lolich,Detroit,25.0
1972,AL,Complete Games,Gaylord Perry,Cleveland,29.0
1972,AL,ERA,Luis Tiant,Boston,1.91
1972,AL,Games,Paul Lindblad,Texas,66.0
1972,AL,Saves,Sparky Lyle,New York,35.0
1972,AL,Shutouts,Nolan Ryan,California,9.0
1972,AL,Strikeouts,Nolan Ryan,California,329.0
1972,AL,Winning Percentage,Catfish Hunter,Oakland,0.75
1972,AL,Wins,Gaylord Perry,Cleveland,24.0
1972,AL,Wins,Wilbur Wood,Chicago,24.0
1973,AL,Complete Games,Gaylord Perry,Cleveland,29.0
1973,AL,ERA,Jim Palmer,Baltimore,2.4
1973,AL,Games,John Hiller,Detroit,65.0
1973,AL,Saves,John Hiller,Detroit,38.0
1973,AL,Shutouts,Bert Blyleven,Minnesota,9.0
1973,AL,Strikeouts,Nolan Ryan,California,383.0
1973,AL,Winning Percentage,Catfish Hunter,Oakland,0.808
1973,AL,Wins,Wilbur Wood,Chicago,24.0
1974,AL,Complete Games,Fergie Jenkins,Texas,29.0
1974,AL,ERA,Catfish Hunter,Oakland,2.49
1974,AL,Games,Rollie Fingers,Oakland,76.0
1974,AL,Saves,Terry Forster,Chicago,24.0
1974,AL,Shutouts,Luis Tiant,Boston,7.0
1974,AL,Strikeouts,Nolan Ryan,California,367.0
1974,AL,Winning Percentage,Mike Cuellar,Baltimore,0.688
1974,AL,Wins,Catfish Hunter,Oakland,25.0
1974,AL,Wins,Fergie Jenkins,Texas,25.0
1975,AL,Complete Games,Catfish Hunter,New York,30.0
1975,AL,ERA,Jim Palmer,Baltimore,2.09
1975,AL,Games,Rollie Fingers,Oakland,75.0
1975,AL,Saves,Rich Gossage,Chicago,26.0
1975,AL,Shutouts,Jim Palmer,Baltimore,10.0
1975,AL,Strikeouts,Frank Tanana,California,269.0
1975,AL,Winning Percentage,Mike Torrez,Baltimore,0.69
1975,AL,Wins,Catfish Hunter,New York,23.0
1975,AL,Wins,Jim Palmer,Baltimore,23.0
1976,AL,Complete Games,Mark Fidrych,Detroit,24.0
1976,AL,ERA,Mark Fidrych,Detroit,2.34
1976,AL,Games,Bill Campbell,Minnesota,78.0
1976,AL,Saves,Sparky Lyle,New York,23.0
1976,AL,Shutouts,Nolan Ryan,California,7.0
1976,AL,Strikeouts,Nolan Ryan,California,327.0
1976,AL,Winning Percentage,Bill Campbell,Minnesota,0.773
1976,AL,Wins,Jim Palmer,Baltimore,22.0
1977,AL,Complete Games,Jim Palmer,Baltimore,22.0
1977,AL,Complete Games,Nolan Ryan,California,22.0
1977,AL,ERA,Frank Tanana,California,2.54
1977,AL,Games,Sparky Lyle,New York,72.0
1977,AL,Saves,Bill Campbell,Boston,31.0
1977,AL,Shutouts,Frank Tanana,California,7.0
1977,AL,Strikeouts,Nolan Ryan,California,341.0
1977,AL,Winning Percentage,Paul Splittorff,Kansas City,0.727
1977,AL,Wins,Dave Goltz,Minnesota,20.0
1977,AL,Wins,Dennis Leonard,Kansas City,20.0
1977,AL,Wins,Jim Palmer,Baltimore,20.0
1978,AL,Complete Games,Mike Caldwell,Milwaukee,23.0
1978,AL,ERA,Ron Guidry,New York,1.74
1978,AL,Games,Bob Lacey,Oakland,74.0
1978,AL,Saves,Rich Gossage,New York,27.0
1978,AL,Shutouts,Ron Guidry,New York,9.0
1978,AL,Strikeouts,Nolan Ryan,California,260.0
1978,AL,Winning Percentage,Ron Guidry,New York,0.893
1978,AL,Wins,Ron Guidry,New York,25.0
1979,AL,Complete Games,Dennis Martinez,Baltimore,18.0
1979,AL,ERA,Ron Guidry,New York,2.78
1979,AL,Games,Mike Marshall,Minnesota,90.0
1979,AL,Saves,Mike Marshall,Minnesota,32.0
1979,AL,Shutouts,Dennis Leonard,Kansas City,5.0
1979,AL,Shutouts,Nolan Ryan,California,5.0
1979,AL,Strikeouts,Nolan Ryan,California,223.0
1979,AL,Winning Percentage,Mike Caldwell,Milwaukee,0.727
1979,AL,Wins,Mike Flanagan,Baltimore,23.0
1980,AL,Complete Games,Rick Langford,Oakland,28.0
1980,AL,ERA,Rudy May,New York,2.46
1980,AL,Games,Dan Quisenberry,Kansas City,75.0
1980,AL,Saves,Dan Quisenberry,Kansas City,33.0
1980,AL,Saves,Rich Gossage,New York,33.0
1980,AL,Shutouts,Tommy John,New York,6.0
1980,AL,Strikeouts,Len Barker,Cleveland,187.0
1980,AL,Winning Percentage,Steve Stone,Baltimore,0.781
1980,AL,Wins,Steve Stone,Baltimore,25.0
1981,AL,Complete Games,Rick Langford,Oakland,18.0
1981,AL,ERA,Steve McCatty,Oakland,2.33
1981,AL,Games,Doug Corbett,Minnesota,54.0
1981,AL,Saves,Rollie Fingers,Milwaukee,28.0
1981,AL,Shutouts,Doc Medich,Texas,4.0
1981,AL,Shutouts,Ken Forsch,California,4.0
1981,AL,Shutouts,Richard Dotson,Chicago,4.0
1981,AL,Shutouts,Steve McCatty,Oakland,4.0
1981,AL,Strikeouts,Len Barker,Cleveland,127.0
1981,AL,Winning Percentage,Pete Vuckovich,Milwaukee,0.778
1981,AL,Wins,Dennis Martinez,Baltimore,14.0
1981,AL,Wins,Jack Morris,Detroit,14.0
1981,AL,Wins,Pete Vuckovich,Milwaukee,14.0
1981,AL,Wins,Steve McCatty,Oakland,14.0
1982,AL,Complete Games,Dave Stieb,Toronto,19.0
1982,AL,ERA,Rick Sutcliffe,Cleveland,2.96
1982,AL,Games,Ed Vande Berg,Seattle,78.0
1982,AL,Saves,Dan Quisenberry,Kansas City,35.0
1982,AL,Shutouts,Dave Stieb,Toronto,5.0
1982,AL,Strikeouts,Floyd Bannister,Seattle,209.0
1982,AL,Winning Percentage,Pete Vuckovich,Milwaukee,0.75
1982,AL,Wins,La Marr Hoyt,Chicago,19.0
1983,AL,Complete Games,Ron Guidry,New York,21.0
1983,AL,ERA,Rick Honeycutt,Texas,2.42
1983,AL,Games,Dan Quisenberry,Kansas City,69.0
1983,AL,Saves,Dan Quisenberry,Kansas City,45.0
1983,AL,Shutouts,Mike Boddicker,Baltimore,5.0
1983,AL,Strikeouts,Jack Morris,Detroit,232.0
1983,AL,Winning Percentage,Richard Dotson,Chicago,0.759
1983,AL,Wins,La Marr Hoyt,Chicago,24.0
1984,AL,Complete Games,Charlie Hough,Texas,17.0
1984,AL,ERA,Mike Boddicker,Baltimore,2.79
1984,AL,Games,Willie Hernandez,Detroit,80.0
1984,AL,Saves,Dan Quisenberry,Kansas City,44.0
1984,AL,Shutouts,Bob Ojeda,Boston,5.0
1984,AL,Shutouts,Geoff Zahn,California,5.0
1984,AL,Strikeouts,Mark Langston,Seattle,204.0
1984,AL,Winning Percentage,Doyle Alexander,Toronto,0.739
1984,AL,Wins,Mike Boddicker,Baltimore,20.0
1985,AL,Complete Games,Bert Blyleven,Cleveland,24.0
1985,AL,Complete Games,Bert Blyleven,Minnesota,24.0
1985,AL,ERA,Dave Stieb,Toronto,2.48
1985,AL,Games,Dan Quisenberry,Kansas City,84.0
1985,AL,Saves,Dan Quisenberry,Kansas City,37.0
1985,AL,Shutouts,Bert Blyleven,Cleveland,5.0
1985,AL,Shutouts,Bert Blyleven,Minnesota,5.0
1985,AL,Strikeouts,Bert Blyleven,Cleveland,206.0
1985,AL,Strikeouts,Bert Blyleven,Minnesota,206.0
1985,AL,Winning Percentage,Ron Guidry,New York,0.786
1985,AL,Wins,Ron Guidry,New York,22.0
1986,AL,Complete Games,Tom Candiotti,Cleveland,17.0
1986,AL,ERA,Roger Clemens,Boston,2.48
1986,AL,Games,Mitch Williams,Texas,80.0
1986,AL,Saves,Dave Righetti,New York,46.0
1986,AL,Shutouts,Jack Morris,Detroit,6.0
1986,AL,Strikeouts,Mark Langston,Seattle,245.0
1986,AL,Winning Percentage,Roger Clemens,Boston,0.857
1986,AL,Wins,Roger Clemens,Boston,24.0
1987,AL,Complete Games,Roger Clemens,Boston,18.0
1987,AL,ERA,Jimmy Key,Toronto,2.76
1987,AL,Games,Mark Eichhorn,Toronto,89.0
1987,AL,Saves,Tom Henke,Toronto,34.0
1987,AL,Shutouts,Roger Clemens,Boston,7.0
1987,AL,Strikeouts,Mark Langston,Seattle,262.0
1987,AL,Winning Percentage,Roger Clemens,Boston,0.69
1987,AL,Wins,Dave Stewart,Oakland,20.0
1987,AL,Wins,Roger Clemens,Boston,20.0
1988,AL,Complete Games,Dave Stewart,Oakland,14.0
1988,AL,Complete Games,Roger Clemens,Boston,14.0
1988,AL,ERA,Allan Anderson,Minnesota,2.45
1988,AL,Games,Chuck Crim,Milwaukee,70.0
1988,AL,Saves,Dennis Eckersley,Oakland,45.0
1988,AL,Shutouts,Roger Clemens,Boston,8.0
1988,AL,Strikeouts,Roger Clemens,Boston,291.0
1988,AL,Winning Percentage,Frank Viola,Minnesota,0.774
1988,AL,Wins,Frank Viola,Minnesota,24.0
1989,AL,Complete Games,Bret Saberhagen,Kansas City,12.0
1989,AL,ERA,Bret Saberhagen,Kansas City,2.16
1989,AL,Games,Chuck Crim,Milwaukee,76.0
1989,AL,Saves,Jeff Russell,Texas,38.0
1989,AL,Shutouts,Bert Blyleven,California,5.0
1989,AL,Strikeouts,Nolan Ryan,Texas,301.0
1989,AL,Winning Percentage,Bret Saberhagen,Kansas City,0.793
1989,AL,Wins,Bret Saberhagen,Kansas City,23.0
1990,AL,Complete Games,Dave Stewart,Oakland,11.0
1990,AL,Complete Games,Jack Morris,Detroit,11.0
1990,AL,ERA,Roger Clemens,Boston,1.93
1990,AL,Games,Bobby Thigpen,Chicago,77.0
1990,AL,Saves,Bobby Thigpen,Chicago,57.0
1990,AL,Shutouts,Dave Stewart,Oakland,4.0
1990,AL,Shutouts,Roger Clemens,Boston,4.0
1990,AL,Strikeouts,Nolan Ryan,Texas,269.0
1990,AL,Winning Percentage,Bob Welch,Oakland,0.818
1990,AL,Wins,Bob Welch,Oakland,27.0
1991,AL,Complete Games,Jack McDowell,Chicago,15.0
1991,AL,ERA,Roger Clemens,Boston,2.62
1991,AL,Games,Duane Ward,Toronto,81.0
1991,AL,Saves,Bryan Harvey,California,46.0
1991,AL,Shutouts,Roger Clemens,Boston,4.0
1991,AL,Strikeouts,Roger Clemens,Boston,241.0
1991,AL,Winning Percentage,Scott Erickson,Minnesota,0.714
1991,AL,Wins,Bill Gullickson,Detroit,20.0
1991,AL,Wins,Scott Erickson,Minnesota,20.0
1992,AL,Complete Games,Jack McDowell,Chicago,13.0
1992,AL,ERA,Roger Clemens,Boston,2.41
1992,AL,Games,Kenny Rogers,Texas,81.0
1992,AL,Saves,Dennis Eckersley,Oakland,51.0
1992,AL,Shutouts,Roger Clemens,Boston,5.0
1992,AL,Strikeouts,Randy Johnson,Seattle,241.0
1992,AL,Winning Percentage,Mike Mussina,Baltimore,0.783
1992,AL,Wins,Jack Morris,Toronto,21.0
1992,AL,Wins,Kevin Brown,Texas,21.0
1993,AL,Complete Games,Chuck Finley,California,13.0
1993,AL,ERA,Kevin Appier,Kansas City,2.56
1993,AL,Games,Greg Harris,Boston,80.0
1993,AL,Saves,Duane Ward,Toronto,45.0
1993,AL,Saves,Jeff Montgomery,Kansas City,45.0
1993,AL,Shutouts,Jack McDowell,Chicago,4.0
1993,AL,Strikeouts,Randy Johnson,Seattle,308.0
1993,AL,Winning Percentage,Jimmy Key,New York,0.75
1993,AL,Wins,Jack McDowell,Chicago,22.0
1994,AL,Complete Games,Randy Johnson,Seattle,9.0
1994,AL,ERA,Steve Ontiveros,Oakland,2.65
1994,AL,Games,Bob Wickman,New York,53.0
1994,AL,Saves,Lee Smith,Baltimore,33.0
1994,AL,Shutouts,Randy Johnson,Seattle,4.0
1994,AL,Strikeouts,Randy Johnson,Seattle,204.0
1994,AL,Winning Percentage,Jason Bere,Chicago,0.857
1994,AL,Wins,Jimmy Key,New York,17.0
1995,AL,Complete Games,Jack McDowell,New York,8.0
1995,AL,ERA,Randy Johnson,Seattle,2.48
1995,AL,Games,Jesse Orosco,Baltimore,65.0
1995,AL,Saves,Jose Mesa,Cleveland,46.0
1995,AL,Shutouts,Mike Mussina,Baltimore,4.0
1995,AL,Strikeouts,Randy Johnson,Seattle,294.0
1995,AL,Winning Percentage,Randy Johnson,Seattle,0.9
1995,AL,Wins,Mike Mussina,Baltimore,19.0
1996,AL,Complete Games,Pat Hentgen,Toronto,10.0
1996,AL,ERA,Juan Guzman,Toronto,2.93
1996,AL,Games,Eddie Guardado,Minnesota,83.0
1996,AL,Games,Mike Myers,Detroit,83.0
1996,AL,Saves,John Wetteland,New York,43.0
1996,AL,Shutouts,Ken Hill,Texas,3.0
1996,AL,Shutouts,Pat Hentgen,Toronto,3.0
1996,AL,Shutouts,Rich Robertson,Minnesota,3.0
1996,AL,Strikeouts,Roger Clemens,Boston,257.0
1996,AL,Winning Percentage,Charles Nagy,Cleveland,0.773
1996,AL,Wins,Andy Pettitte,New York,21.0
1997,AL,Complete Games,Pat Hentgen,Toronto,9.0
1997,AL,Complete Games,Roger Clemens,Toronto,9.0
1997,AL,ERA,Roger Clemens,Toronto,2.05
1997,AL,Games,Mike Myers,Detroit,88.0
1997,AL,Saves,Randy Myers,Baltimore,45.0
1997,AL,Shutouts,Pat Hentgen,Toronto,3.0
1997,AL,Shutouts,Roger Clemens,Toronto,3.0
1997,AL,Strikeouts,Roger Clemens,Toronto,292.0
1997,AL,Winning Percentage,Randy Johnson,Seattle,0.833
1997,AL,Wins,Roger Clemens,Toronto,21.0
1998,AL,Complete Games,Scott Erickson,Baltimore,11.0
1998,AL,ERA,Roger Clemens,Toronto,2.65
1998,AL,Games,Sean Runyan,Detroit,88.0
1998,AL,Saves,Tom Gordon,Boston,46.0
1998,AL,Shutouts,David Wells,New York,5.0
1998,AL,Strikeouts,Roger Clemens,Toronto,271.0
1998,AL,Winning Percentage,David Wells,New York,0.818
1998,AL,Wins,David Cone,New York,20.0
1998,AL,Wins,Rick Helling,Texas,20.0
1998,AL,Wins,Roger Clemens,Toronto,20.0
1999,AL,Complete Games,David Wells,Toronto,7.0
1999,AL,ERA,Pedro Martinez,Boston,2.07
1999,AL,Games,Bob Wells,Minnesota,76.0
1999,AL,Games,Buddy Groom,Oakland,76.0
1999,AL,Saves,Mariano Rivera,New York,45.0
1999,AL,Shutouts,Scott Erickson,Baltimore,3.0
1999,AL,Strikeouts,Pedro Martinez,Boston,313.0
1999,AL,Winning Percentage,Pedro Martinez,Boston,0.852
1999,AL,Wins,Pedro Martinez,Boston,23.0
2000,AL,Complete Games,David Wells,Toronto,9.0
2000,AL,ERA,Pedro Martinez,Boston,1.74
2000,AL,Games,Kelly Wunsch,Chicago,83.0
2000,AL,Saves,Derek Lowe,Boston,42.0
2000,AL,Saves,Todd Jones,Detroit,42.0
2000,AL,Shutouts,Pedro Martinez,Boston,4.0
2000,AL,Strikeouts,Pedro Martinez,Boston,284.0
2000,AL,Winning Percentage,Tim Hudson,Oakland,0.769
2000,AL,Wins,David Wells,Toronto,20.0
2000,AL,Wins,Tim Hudson,Oakland,20.0
2001,AL,Complete Games,Steve Sparks,Detroit,8.0
2001,AL,ERA,Freddy Garcia,Seattle,3.05
2001,AL,Games,Paul Quantrill,Toronto,80.0
2001,AL,Saves,Mariano Rivera,New York,50.0
2001,AL,Shutouts,Mark Mulder,Oakland,4.0
2001,AL,Strikeouts,Hideo Nomo,Boston,220.0
2001,AL,Winning Percentage,Roger Clemens,New York,0.87
2001,AL,Wins,Mark Mulder,Oakland,21.0
2002,AL,Complete Games,Paul Byrd,Kansas City,7.0
2002,AL,ERA,Pedro Martinez,Boston,2.26
2002,AL,Games,Billy Koch,Oakland,84.0
2002,AL,Saves,Eddie Guardado,Minnesota,45.0
2002,AL,Shutouts,Jeff Weaver,New York,3.0
2002,AL,Strikeouts,Pedro Martinez,Boston,239.0
2002,AL,Winning Percentage,Pedro Martinez,Boston,0.833
2002,AL,Wins,Barry Zito,Oakland,23.0
2003,AL,Complete Games,Bartolo Colon,Chicago,9.0
2003,AL,Complete Games,Mark Mulder,Oakland,9.0
2003,AL,Complete Games,Roy Halladay,Toronto,9.0
2003,AL,ERA,Pedro Martinez,Boston,2.22
2003,AL,Games,Trever Miller,Toronto,79.0
2003,AL,Saves,Keith Foulke,Oakland,43.0
2003,AL,Shutouts,Joel Pineiro,Seattle,2.0
2003,AL,Shutouts,John Lackey,Anaheim,2.0
2003,AL,Shutouts,Mark Mulder,Oakland,2.0
2003,AL,Shutouts,Roy Halladay,Toronto,2.0
2003,AL,Shutouts,Tim Hudson,Oakland,2.0
2003,AL,Strikeouts,Esteban Loaiza,Chicago,207.0
2003,AL,Winning Percentage,Roy Halladay,Toronto,0.759
2003,AL,Wins,Roy Halladay,Toronto,22.0
2004,AL,Complete Games,Jake Westbrook,Cleveland,5.0
2004,AL,Complete Games,Mark Mulder,Oakland,5.0
2004,AL,Complete Games,Sidney Ponson,Baltimore,5.0
2004,AL,ERA,Johan Santana,Minnesota,2.61
2004,AL,Games,Paul Quantrill,New York,86.0
2004,AL,Saves,Mariano Rivera,New York,53.0
2004,AL,Shutouts,Jeremy Bonderman,Detroit,2.0
2004,AL,Shutouts,Sidney Ponson,Baltimore,2.0
2004,AL,Shutouts,Tim Hudson,Oakland,2.0
2004,AL,Strikeouts,Johan Santana,Minnesota,265.0
2004,AL,Winning Percentage,Curt Schilling,Boston,0.778
2004,AL,Wins,Curt Schilling,Boston,21.0
2005,AL,Complete Games,Roy Halladay,Toronto,5.0
2005,AL,ERA,Kevin Millwood,Cleveland,2.86
2005,AL,Games,Mike Timlin,Boston,81.0
2005,AL,Saves,Bob Wickman,Cleveland,45.0
2005,AL,Saves,Francisco Rodriguez,Los Angeles,45.0
2005,AL,Shutouts,Jon Garland,Chicago,3.0
2005,AL,Strikeouts,Johan Santana,Minnesota,238.0
2005,AL,Winning Percentage,Cliff Lee,Cleveland,0.783
2005,AL,Wins,Bartolo Colon,Los Angeles,21.0
2006,AL,Complete Games,C.C. Sabathia,Cleveland,6.0
2006,AL,ERA,Johan Santana,Minnesota,2.77
2006,AL,Games,Scott Proctor,New York,83.0
2006,AL,Saves,Francisco Rodriguez,Los Angeles,47.0
2006,AL,Shutouts,C.C. Sabathia,Cleveland,2.0
2006,AL,Shutouts,Jake Westbrook,Cleveland,2.0
2006,AL,Shutouts,Jeremy Sowers,Cleveland,2.0
2006,AL,Shutouts,John Lackey,Los Angeles,2.0
2006,AL,Strikeouts,Johan Santana,Minnesota,245.0
2006,AL,Winning Percentage,Roy Halladay,Toronto,0.762
2006,AL,Wins,Chien-Ming Wang,New York,19.0
2006,AL,Wins,Johan Santana,Minnesota,19.0
2007,AL,Complete Games,Roy Halladay,Toronto,7.0
2007,AL,ERA,John Lackey,Los Angeles,3.01
2007,AL,Games,Jamie Walker,Baltimore,81.0
2007,AL,Saves,Joe Borowski,Cleveland,45.0
2007,AL,Shutouts,Jeff Weaver,Seattle,2.0
2007,AL,Shutouts,John Lackey,Cleveland,2.0
2007,AL,Shutouts,Jose Contreras,Chicago,2.0
2007,AL,Shutouts,Paul Byrd,Cleveland,2.0
2007,AL,Strikeouts,Scott Kazmir,Tampa Bay,239.0
2007,AL,Winning Percentage,Justin Verlander,Detroit,0.762
2007,AL,Wins,Josh Beckett,Boston,20.0
2008,AL,Complete Games,Roy Halladay,Toronto,9.0
2008,AL,ERA,Cliff Lee,Cleveland,2.54
2008,AL,Games,Francisco Rodriguez,Los Angeles,76.0
2008,AL,Games,Matt Guerrier,Minnesota,76.0
2008,AL,Saves,Francisco Rodriguez,Los Angeles,62.0
2008,AL,Shutouts,C.C. Sabathia,Cleveland,2.0
2008,AL,Shutouts,Cliff Lee,Cleveland,2.0
2008,AL,Shutouts,James Shields,Tampa Bay,2.0
2008,AL,Shutouts,Jesse Litsch,Toronto,2.0
2008,AL,Shutouts,Jon Lester,Boston,2.0
2008,AL,Shutouts,Kevin Slowey,Minnesota,2.0
2008,AL,Shutouts,Matt Garza,Tampa Bay,2.0
2008,AL,Shutouts,Roy Halladay,Toronto,2.0
2008,AL,Strikeouts,A.J. Burnett,Toronto,231.0
2008,AL,Winning Percentage,Cliff Lee,Cleveland,0.88
2008,AL,Wins,Cliff Lee,Cleveland,22.0
2009,AL,Complete Games,Roy Halladay,Toronto,9.0
2009,AL,ERA,Zack Greinke,Kansas City,2.16
2009,AL,Games,Matt Guerrier,Minnesota,79.0
2009,AL,Saves,Brian Fuentes,Los Angeles,48.0
2009,AL,Shutouts,Roy Halladay,Toronto,4.0
2009,AL,Strikeouts,Justin Verlander,Detroit,269.0
2009,AL,Winning Percentage,Felix Hernandez,Seattle,0.792
2009,AL,Wins,C.C. Sabathia,New York,19.0
2009,AL,Wins,Felix Hernandez,Seattle,19.0
2009,AL,Wins,Justin Verlander,Detroit,19.0
2010,AL,Complete Games,Carl Pavano,Minnesota,7.0
2010,AL,Complete Games,Cliff Lee,Seattle / Texas,7.0
2010,AL,ERA,Felix Hernandez,Seattle,2.27
2010,AL,Games,Randy Choate,Tampa Bay,85.0
2010,AL,Saves,Rafael Soriano,Tampa Bay,45.0
2010,AL,Shutouts,Carl Pavano,Minnesota,2.0
2010,AL,Shutouts,Dallas Braden,Oakland,2.0
2010,AL,Strikeouts,Jered Weaver,Los Angeles,233.0
2010,AL,Winning Percentage,Tommy Hunter,Texas,0.765
2010,AL,Wins,C.C. Sabathia,New York,21.0
2011,AL,Complete Games,James Shields,Tampa Bay,11.0
2011,AL,ERA,Justin Verlander,Detroit,2.4
2011,AL,Games,Jose Valverde,Detroit,75.0
2011,AL,Saves,Jose Valverde,Detroit,49.0
2011,AL,Shutouts,Derek Holland,Texas,4.0
2011,AL,Shutouts,James Shields,Tampa Bay,4.0
2011,AL,Strikeouts,Justin Verlander,Detroit,250.0
2011,AL,Winning Percentage,Justin Verlander,Detroit,0.828
2011,AL,Wins,Justin Verlander,Detroit,24.0
2012,AL,Complete Games,Justin Verlander,Detroit,6.0
2012,AL,ERA,David Price,Tampa Bay,2.56
2012,AL,Games,Boone Logan,New York,80.0
2012,AL,Saves,Jim Johnson,Baltimore,51.0
2012,AL,Shutouts,Felix Hernandez,Seattle,5.0
2012,AL,Strikeouts,Justin Verlander,Detroit,239.0
2012,AL,Winning Percentage,David Price,Tampa Bay,0.8
2012,AL,Winning Percentage,Jered Weaver,Los Angeles,0.8
2012,AL,Wins,David Price,Tampa Bay,20.0
2012,AL,Wins,Jered Weaver,Los Angeles,20.0
